,RB.SHF,HC.SHF,SS.SHF,JM.DCE,J.DCE,I.DCE,SF.ZCE,SM.ZCE
20110607,14.758943137057376,0.0,0.0,0.0,3.496536497868956,0.0,0.0,0.0
20110608,16.014159464515796,0.0,0.0,0.0,1.1488126197761377,0.0,0.0,0.0
20110609,17.313696438721152,0.0,0.0,0.0,-1.2273528961982445,0.0,0.0,0.0
20110610,18.518085240142437,0.0,0.0,0.0,-3.6972321458069697,0.0,0.0,0.0
20110613,19.800861580469476,0.0,0.0,0.0,-6.2714814540587795,0.0,0.0,0.0
20110614,21.068218734060057,0.0,0.0,0.0,-13.523352188592675,0.0,0.0,0.0
20110615,22.13546935273195,0.0,0.0,0.0,-20.213305967642402,0.0,0.0,0.0
20110616,22.71863010822125,0.0,0.0,0.0,-26.950539489682416,0.0,0.0,0.0
20110617,22.881535869992096,0.0,0.0,0.0,-33.82895509407717,0.0,0.0,0.0
20110620,22.298348953232544,0.0,0.0,0.0,-40.37772543287554,0.0,0.0,0.0
20110621,20.3487576217032,0.0,0.0,0.0,-46.221770852587284,0.0,0.0,0.0
20110622,17.84743101170468,0.0,0.0,0.0,-51.42694388490154,0.0,0.0,0.0
20110623,14.666835487657552,0.0,0.0,0.0,-57.181031991139115,0.0,0.0,0.0
20110624,11.236065053674068,0.0,0.0,0.0,-60.49803211872857,0.0,0.0,0.0
20110627,7.295644168693469,0.0,0.0,0.0,-62.96944107256069,0.0,0.0,0.0
20110628,2.7698835652635876,0.0,0.0,0.0,-61.9843541997822,0.0,0.0,0.0
20110629,-2.4230606783981554,0.0,0.0,0.0,-61.194675914008236,0.0,0.0,0.0
20110630,-7.596646659524813,0.0,0.0,0.0,-60.03415584204268,0.0,0.0,0.0
20110701,-12.434845090849432,0.0,0.0,0.0,-58.07252872921162,0.0,0.0,0.0
20110704,-16.88896917709701,0.0,0.0,0.0,-55.984494901482,0.0,0.0,0.0
20110705,-19.772260174584236,0.0,0.0,0.0,-53.512171893091676,0.0,0.0,0.0
20110706,-21.827130905328815,0.0,0.0,0.0,-50.97915598122945,0.0,0.0,0.0
20110707,-22.607457658591667,0.0,0.0,0.0,-46.727330272402696,0.0,0.0,0.0
20110708,-22.542362049562566,0.0,0.0,0.0,-43.9908878479626,0.0,0.0,0.0
20110711,-21.54574328600276,0.0,0.0,0.0,-41.460768348123466,0.0,0.0,0.0
20110712,-19.064995070001174,0.0,0.0,0.0,-39.18012348535073,0.0,0.0,0.0
20110713,-14.99268283744969,0.0,0.0,0.0,-37.10172533149133,0.0,0.0,0.0
20110714,-9.594600118439109,0.0,0.0,0.0,-34.97030246005996,0.0,0.0,0.0
20110715,-3.4528718031190717,0.0,0.0,0.0,-33.18819465564537,0.0,0.0,0.0
20110718,3.9285812486593388,0.0,0.0,0.0,-31.285287635080433,0.0,0.0,0.0
20110719,11.633910304133648,0.0,0.0,0.0,-29.93871693799208,0.0,0.0,0.0
20110720,19.735008166970257,0.0,0.0,0.0,-28.733062584037334,0.0,0.0,0.0
20110721,27.89010690918302,0.0,0.0,0.0,-28.14575304131947,0.0,0.0,0.0
20110722,35.867469973643615,0.0,0.0,0.0,-28.257343391986325,0.0,0.0,0.0
20110725,43.46447121279008,0.0,0.0,0.0,-28.507398497719883,0.0,0.0,0.0
20110726,49.22668863106658,0.0,0.0,0.0,-28.76435285005487,0.0,0.0,0.0
20110727,53.95790825502944,0.0,0.0,0.0,-28.889877365314153,0.0,0.0,0.0
20110728,57.622551013477896,0.0,0.0,0.0,-29.129048260944774,0.0,0.0,0.0
20110729,60.64977565214026,0.0,0.0,0.0,-29.432279671003855,0.0,0.0,0.0
20110801,62.97287564105277,0.0,0.0,0.0,-29.8242061157933,0.0,0.0,0.0
20110802,64.97661467569141,0.0,0.0,0.0,-30.311275704487038,0.0,0.0,0.0
20110803,66.37548274441586,0.0,0.0,0.0,-30.733158846714034,0.0,0.0,0.0
20110804,67.1189845827407,0.0,0.0,0.0,-31.978704146546853,0.0,0.0,0.0
20110805,67.26726820193379,0.0,0.0,0.0,-33.38648820937034,0.0,0.0,0.0
20110808,63.87223810151885,0.0,0.0,0.0,-34.325944871428824,0.0,0.0,0.0
20110809,60.856061863294315,0.0,0.0,0.0,-34.29092235164298,0.0,0.0,0.0
20110810,57.45042481155837,0.0,0.0,0.0,-33.74171888727775,0.0,0.0,0.0
20110811,53.73933682167956,0.0,0.0,0.0,-33.538292954653286,0.0,0.0,0.0
20110812,49.63607191167583,0.0,0.0,0.0,-33.51275925281892,0.0,0.0,0.0
20110815,45.06788653014757,0.0,0.0,0.0,-33.68202110883804,0.0,0.0,0.0
20110816,39.570785261304145,0.0,0.0,0.0,-33.71636469896691,0.0,0.0,0.0
20110817,33.81562053709531,0.0,0.0,0.0,-34.0591901895209,0.0,0.0,0.0
20110818,27.984114008059496,0.0,0.0,0.0,-34.06712898503657,0.0,0.0,0.0
20110819,22.197795839486247,0.0,0.0,0.0,-33.97693578663627,0.0,0.0,0.0
20110822,19.585820720645835,0.0,0.0,0.0,-34.492699813132575,0.0,0.0,0.0
20110823,17.34544354843703,0.0,0.0,0.0,-36.45311971747812,0.0,0.0,0.0
20110824,15.557777138451952,0.0,0.0,0.0,-37.79127642991206,0.0,0.0,0.0
20110825,14.001031281035788,0.0,0.0,0.0,-38.61460274161096,0.0,0.0,0.0
20110826,12.613826617727332,0.0,0.0,0.0,-38.979031746330286,0.0,0.0,0.0
20110829,11.27231598075514,0.0,0.0,0.0,-39.065128658090636,0.0,0.0,0.0
20110830,9.720303618827007,0.0,0.0,0.0,-38.976863320211145,0.0,0.0,0.0
20110831,8.204139932988786,0.0,0.0,0.0,-38.53223834562044,0.0,0.0,0.0
20110901,6.7268257864658745,0.0,0.0,0.0,-37.28166667769459,0.0,0.0,0.0
20110902,5.411676313967145,0.0,0.0,0.0,-35.49719030215671,0.0,0.0,0.0
20110905,4.3137883554194465,0.0,0.0,0.0,-33.32902242465167,0.0,0.0,0.0
20110906,3.142842642498032,0.0,0.0,0.0,-30.55069745756672,0.0,0.0,0.0
20110907,1.8876642279307958,0.0,0.0,0.0,-28.760203698613097,0.0,0.0,0.0
20110908,0.7441391202157976,0.0,0.0,0.0,-26.955392578237202,0.0,0.0,0.0
20110909,-0.40199600910576083,0.0,0.0,0.0,-25.217583306533808,0.0,0.0,0.0
20110913,-1.5620924044081264,0.0,0.0,0.0,-23.36917515648189,0.0,0.0,0.0
20110914,-2.792755395099061,0.0,0.0,0.0,-21.497360081943807,0.0,0.0,0.0
20110915,-4.327754772510406,0.0,0.0,0.0,-19.690192707794083,0.0,0.0,0.0
20110916,-6.482017157622656,0.0,0.0,0.0,-18.10714151838527,0.0,0.0,0.0
20110919,-9.312506512181548,0.0,0.0,0.0,-16.47638236897311,0.0,0.0,0.0
20110920,-11.978380025369223,0.0,0.0,0.0,-14.894826956511137,0.0,0.0,0.0
20110921,-15.241411732443451,0.0,0.0,0.0,-13.357977305086246,0.0,0.0,0.0
20110922,-18.749083709246012,0.0,0.0,0.0,-12.193675799726096,0.0,0.0,0.0
20110923,-22.62763217233757,0.0,0.0,0.0,-11.100116325191802,0.0,0.0,0.0
20110926,-26.851800577773627,0.0,0.0,0.0,-10.201146934585845,0.0,0.0,0.0
20110927,-30.693627507557846,0.0,0.0,0.0,-9.564989629585106,0.0,0.0,0.0
20110928,-34.0619803256361,0.0,0.0,0.0,-9.073535285318968,0.0,0.0,0.0
20110929,-37.319901839474575,0.0,0.0,0.0,-8.76309190908205,0.0,0.0,0.0
20110930,-39.773395822422906,0.0,0.0,0.0,-8.739677341199721,0.0,0.0,0.0
20111010,-41.228580393957515,0.0,0.0,0.0,-8.979204687315015,0.0,0.0,0.0
20111011,-42.79100154589335,0.0,0.0,0.0,-9.359495154062948,0.0,0.0,0.0
20111012,-43.34028060495693,0.0,0.0,0.0,-9.829760413853398,0.0,0.0,0.0
20111013,-43.09462928700642,0.0,0.0,0.0,-10.122033599895147,0.0,0.0,0.0
20111014,-42.397901608631955,0.0,0.0,0.0,-10.49825580493887,0.0,0.0,0.0
20111017,-41.01805744536839,0.0,0.0,0.0,-10.78143235143552,0.0,0.0,0.0
20111018,-39.368502114019805,0.0,0.0,0.0,-10.971185393595185,0.0,0.0,0.0
20111019,-37.76339834428177,0.0,0.0,0.0,-11.180642438371759,0.0,0.0,0.0
20111020,-35.8651751317246,0.0,0.0,0.0,-11.331941979994971,0.0,0.0,0.0
20111021,-33.996838936403414,0.0,0.0,0.0,-11.35305953045674,0.0,0.0,0.0
20111024,-32.29679682076686,0.0,0.0,0.0,-11.322166650763721,0.0,0.0,0.0
20111025,-30.268260712827562,0.0,0.0,0.0,-11.126300130010494,0.0,0.0,0.0
20111026,-28.35950502332749,0.0,0.0,0.0,-10.861504029331137,0.0,0.0,0.0
20111027,-26.67440939050722,0.0,0.0,0.0,-10.54776636768783,0.0,0.0,0.0
20111028,-24.954379530691632,0.0,0.0,0.0,-10.196678975847965,0.0,0.0,0.0
20111031,-23.17888147390829,0.0,0.0,0.0,-9.802198942904703,0.0,0.0,0.0
20111101,-21.783639185249196,0.0,0.0,0.0,-9.368378806397356,0.0,0.0,0.0
20111102,-20.373135959275977,0.0,0.0,0.0,-8.804516923507734,0.0,0.0,0.0
20111103,-18.86114173245318,0.0,0.0,0.0,-8.10311733900935,0.0,0.0,0.0
20111104,-17.48024788371839,0.0,0.0,0.0,-7.331590800372004,0.0,0.0,0.0
20111107,-15.998980471717061,0.0,0.0,0.0,-6.298059373621304,0.0,0.0,0.0
20111108,-14.8097300349046,0.0,0.0,0.0,-5.158477975179675,0.0,0.0,0.0
20111109,-13.577669523300857,0.0,0.0,0.0,-3.7909742052791326,0.0,0.0,0.0
20111110,-12.321439887809817,0.0,0.0,0.0,-2.1555578487722156,0.0,0.0,0.0
20111111,-11.07127777832282,0.0,0.0,0.0,-0.4003726328356991,0.0,0.0,0.0
20111114,-9.931941335454963,0.0,0.0,0.0,1.5081900383348286,0.0,0.0,0.0
20111115,-8.750820343545795,0.0,0.0,0.0,3.8119116999094245,0.0,0.0,0.0
20111116,-7.548391177177806,0.0,0.0,0.0,6.422311775879269,0.0,0.0,0.0
20111117,-6.346238501546549,0.0,0.0,0.0,9.07777913218554,0.0,0.0,0.0
20111118,-5.0422099013895085,0.0,0.0,0.0,12.42079960974519,0.0,0.0,0.0
20111121,-3.862326864935203,0.0,0.0,0.0,15.54900430548583,0.0,0.0,0.0
20111122,-2.7192331376361514,0.0,0.0,0.0,18.482177037210498,0.0,0.0,0.0
20111123,-1.6302824410805552,0.0,0.0,0.0,20.98986998237183,0.0,0.0,0.0
20111124,-0.6330769440390185,0.0,0.0,0.0,22.967950158622283,0.0,0.0,0.0
20111125,0.3365624460540306,0.0,0.0,0.0,24.599888396095583,0.0,0.0,0.0
20111128,1.2458269260453791,0.0,0.0,0.0,25.832331234565324,0.0,0.0,0.0
20111129,2.1369646468097128,0.0,0.0,0.0,26.541880925676853,0.0,0.0,0.0
20111130,3.0662699872341785,0.0,0.0,0.0,26.78111109200327,0.0,0.0,0.0
20111201,3.958929107377983,0.0,0.0,0.0,26.82699650127047,0.0,0.0,0.0
20111202,4.831606088986408,0.0,0.0,0.0,26.110375714172818,0.0,0.0,0.0
20111205,5.823485321439281,0.0,0.0,0.0,25.407141920335008,0.0,0.0,0.0
20111206,6.869561774120793,0.0,0.0,0.0,24.64372351875745,0.0,0.0,0.0
20111207,7.959316348447806,0.0,0.0,0.0,23.874659384587826,0.0,0.0,0.0
20111208,9.12813028706884,0.0,0.0,0.0,23.230241389604725,0.0,0.0,0.0
20111209,10.562353150075452,0.0,0.0,0.0,22.71922575314941,0.0,0.0,0.0
20111212,12.274370410650771,0.0,0.0,0.0,24.32667157771608,0.0,0.0,0.0
20111213,14.044762159945407,0.0,0.0,0.0,25.30691615597662,0.0,0.0,0.0
20111214,15.752702605633024,0.0,0.0,0.0,26.24201156150514,0.0,0.0,0.0
20111215,17.461063407288545,0.0,0.0,0.0,27.14602965462329,0.0,0.0,0.0
20111216,19.11395163493725,0.0,0.0,0.0,27.76151388890311,0.0,0.0,0.0
20111219,20.42616900608416,0.0,0.0,0.0,27.68809058956393,0.0,0.0,0.0
20111220,21.814927511350266,0.0,0.0,0.0,27.627222032578388,0.0,0.0,0.0
20111221,23.07273484254771,0.0,0.0,0.0,27.65017950295258,0.0,0.0,0.0
20111222,24.37491834433602,0.0,0.0,0.0,27.763478125533076,0.0,0.0,0.0
20111223,25.3666974451364,0.0,0.0,0.0,27.852716663787806,0.0,0.0,0.0
20111226,26.07520120997551,0.0,0.0,0.0,25.916008429353393,0.0,0.0,0.0
20111227,26.680468772946035,0.0,0.0,0.0,24.582723574017066,0.0,0.0,0.0
20111228,27.265725103720545,0.0,0.0,0.0,23.328484184841425,0.0,0.0,0.0
20111229,28.020690519284635,0.0,0.0,0.0,22.039707004786987,0.0,0.0,0.0
20111230,29.79022316495823,0.0,0.0,0.0,21.13955044720109,0.0,0.0,0.0
20120104,31.566494529291663,0.0,0.0,0.0,20.88920533272878,0.0,0.0,0.0
20120105,32.42978318017145,0.0,0.0,0.0,20.64343301985264,0.0,0.0,0.0
20120106,33.1110911803445,0.0,0.0,0.0,20.54748876590035,0.0,0.0,0.0
20120109,33.54552446407828,0.0,0.0,0.0,20.30935383703078,0.0,0.0,0.0
20120110,33.823491748800066,0.0,0.0,0.0,20.169197208281563,0.0,0.0,0.0
20120111,33.85856159650173,0.0,0.0,0.0,20.11056658823587,0.0,0.0,0.0
20120112,33.78652628106574,0.0,0.0,0.0,20.41257017589447,0.0,0.0,0.0
20120113,33.63402698044415,0.0,0.0,0.0,20.820125734470825,0.0,0.0,0.0
20120116,33.18790909355777,0.0,0.0,0.0,21.21234575471605,0.0,0.0,0.0
20120117,31.76885203334539,0.0,0.0,0.0,21.69233895050332,0.0,0.0,0.0
20120118,30.653443145082953,0.0,0.0,0.0,22.596300315272114,0.0,0.0,0.0
20120119,30.36189256302507,0.0,0.0,0.0,23.53211561855878,0.0,0.0,0.0
20120120,30.274820551920694,0.0,0.0,0.0,24.3898873246621,0.0,0.0,0.0
20120130,30.291307357842996,0.0,0.0,0.0,25.37100877737978,0.0,0.0,0.0
20120131,30.493598146234998,0.0,0.0,0.0,26.286075049093103,0.0,0.0,0.0
20120201,30.7340681702708,0.0,0.0,0.0,27.278533674470204,0.0,0.0,0.0
20120202,30.939023745731213,0.0,0.0,0.0,27.97397332104273,0.0,0.0,0.0
20120203,31.02920628024333,0.0,0.0,0.0,28.594082585254448,0.0,0.0,0.0
20120206,31.169129341107126,0.0,0.0,0.0,29.514231796987772,0.0,0.0,0.0
20120207,31.451964091849916,0.0,0.0,0.0,30.14031387875536,0.0,0.0,0.0
20120208,30.93835429562605,0.0,0.0,0.0,30.162852386342035,0.0,0.0,0.0
20120209,30.30734589863341,0.0,0.0,0.0,30.206048934672555,0.0,0.0,0.0
20120210,29.387479350803847,0.0,0.0,0.0,29.84378038653274,0.0,0.0,0.0
20120213,28.33475698845071,0.0,0.0,0.0,29.620400857840934,0.0,0.0,0.0
20120214,27.038067086418593,0.0,0.0,0.0,29.25241091409976,0.0,0.0,0.0
20120215,25.74943492268746,0.0,0.0,0.0,28.57932167150891,0.0,0.0,0.0
20120216,24.105872107290498,0.0,0.0,0.0,27.93724880295473,0.0,0.0,0.0
20120217,22.3166937670658,0.0,0.0,0.0,27.004143698236987,0.0,0.0,0.0
20120220,20.258874809564812,0.0,0.0,0.0,25.799744347681766,0.0,0.0,0.0
20120221,17.728350949709707,0.0,0.0,0.0,24.48083320298131,0.0,0.0,0.0
20120222,15.665892864663503,0.0,0.0,0.0,23.250483853852334,0.0,0.0,0.0
20120223,13.506442581687018,0.0,0.0,0.0,21.82306710021184,0.0,0.0,0.0
20120224,11.497149734094391,0.0,0.0,0.0,20.625779273209613,0.0,0.0,0.0
20120227,9.469901878661675,0.0,0.0,0.0,19.12588573077966,0.0,0.0,0.0
20120228,7.584454848450344,0.0,0.0,0.0,17.685777516251495,0.0,0.0,0.0
20120229,5.810233316133373,0.0,0.0,0.0,16.36504066430128,0.0,0.0,0.0
20120301,4.482291081538367,0.0,0.0,0.0,15.023756331629643,0.0,0.0,0.0
20120302,3.3505191741629856,0.0,0.0,0.0,13.770505599162103,0.0,0.0,0.0
20120305,2.4477966185098756,0.0,0.0,0.0,12.505956400465049,0.0,0.0,0.0
20120306,1.6243683516219722,0.0,0.0,0.0,11.279316551590961,0.0,0.0,0.0
20120307,0.7288568362512418,0.0,0.0,0.0,9.940856664008235,0.0,0.0,0.0
20120308,-0.4038599008842641,0.0,0.0,0.0,8.398461777706856,0.0,0.0,0.0
20120309,-1.5972089822041855,0.0,0.0,0.0,6.694817702133267,0.0,0.0,0.0
20120312,-2.62131608987187,0.0,0.0,0.0,4.964852607165527,0.0,0.0,0.0
20120313,-3.554264508924477,0.0,0.0,0.0,3.0510442731972796,0.0,0.0,0.0
20120314,-4.4139082639060785,0.0,0.0,0.0,0.993301834346609,0.0,0.0,0.0
20120315,-5.453175081263862,0.0,0.0,0.0,-1.2930421926761029,0.0,0.0,0.0
20120316,-6.444615398183503,0.0,0.0,0.0,-3.7955055375273057,0.0,0.0,0.0
20120319,-7.454672828168163,0.0,0.0,0.0,-6.596860125706972,0.0,0.0,0.0
20120320,-8.3479921932155,0.0,0.0,0.0,-9.650381386902243,0.0,0.0,0.0
20120321,-9.319570356843995,0.0,0.0,0.0,-12.70130429511455,0.0,0.0,0.0
20120322,-9.908563327702922,0.0,0.0,0.0,-15.480492412885031,0.0,0.0,0.0
20120323,-10.371521811853084,0.0,0.0,0.0,-18.08562924223483,0.0,0.0,0.0
20120326,-11.008090523928045,0.0,0.0,0.0,-20.520573896708434,0.0,0.0,0.0
20120327,-11.979228492308046,0.0,0.0,0.0,-22.871794735963253,0.0,0.0,0.0
20120328,-13.001784558535864,0.0,0.0,0.0,-25.09029722472996,0.0,0.0,0.0
20120329,-14.006772933226548,0.0,0.0,0.0,-27.169662479114873,0.0,0.0,0.0
20120330,-15.479790301504597,0.0,0.0,0.0,-29.053801874915894,0.0,0.0,0.0
20120405,-17.36086352523448,0.0,0.0,0.0,-30.823172129911505,0.0,0.0,0.0
20120406,-19.379802572375134,0.0,0.0,0.0,-32.52669014993043,0.0,0.0,0.0
20120409,-20.716917233915108,0.0,0.0,0.0,-34.082961312726724,0.0,0.0,0.0
20120410,-22.065628382312983,0.0,0.0,0.0,-35.91411334407736,0.0,0.0,0.0
20120411,-23.370500092845383,0.0,0.0,0.0,-37.7747717578322,0.0,0.0,0.0
20120412,-24.861737583496346,0.0,0.0,0.0,-39.7612264384834,0.0,0.0,0.0
20120413,-25.963608592508415,0.0,0.0,0.0,-41.543230108598024,0.0,0.0,0.0
20120416,-27.130360564499746,0.0,0.0,0.0,-43.284681415067126,0.0,0.0,0.0
20120417,-28.266203993562776,0.0,0.0,0.0,-45.80565888021443,0.0,0.0,0.0
20120418,-29.52366801787186,0.0,0.0,0.0,-48.200164310921615,0.0,0.0,0.0
20120419,-30.50569346347422,0.0,0.0,0.0,-49.68183967668097,0.0,0.0,0.0
20120420,-31.640853863708298,0.0,0.0,0.0,-50.89019954988739,0.0,0.0,0.0
20120423,-33.62343391668247,0.0,0.0,0.0,-52.67612470472365,0.0,0.0,0.0
20120424,-36.20756232315962,0.0,0.0,0.0,-52.71789740320344,0.0,0.0,0.0
20120425,-39.31933149167452,0.0,0.0,0.0,-52.585986389221006,0.0,0.0,0.0
20120426,-42.48237193317928,0.0,0.0,0.0,-52.373132896616475,0.0,0.0,0.0
20120427,-45.80990686796946,0.0,0.0,0.0,-52.077963027484586,0.0,0.0,0.0
20120502,-49.346403255538696,0.0,0.0,0.0,-51.70281093075622,0.0,0.0,0.0
20120503,-53.04258671221082,0.0,0.0,0.0,-50.40955893614399,0.0,0.0,0.0
20120504,-56.55345110244205,0.0,0.0,0.0,-48.9586715569649,0.0,0.0,0.0
20120507,-59.75064980401646,0.0,0.0,0.0,-47.94892022248333,0.0,0.0,0.0
20120508,-62.9839425886354,0.0,0.0,0.0,-46.72473693917717,0.0,0.0,0.0
20120509,-66.74102213002287,0.0,0.0,0.0,-44.541195579345775,0.0,0.0,0.0
20120510,-69.98137073637791,0.0,0.0,0.0,-43.610337747304634,0.0,0.0,0.0
20120511,-72.76175607953797,0.0,0.0,0.0,-42.54627593161193,0.0,0.0,0.0
20120514,-74.8268064484341,0.0,0.0,0.0,-41.41619631711095,0.0,0.0,0.0
20120515,-77.31836955780075,0.0,0.0,0.0,-39.3658689003952,0.0,0.0,0.0
20120516,-79.0992592485335,0.0,0.0,0.0,-37.42041502824786,0.0,0.0,0.0
20120517,-80.8722956785068,0.0,0.0,0.0,-35.52077704300459,0.0,0.0,0.0
20120518,-80.61058284942654,0.0,0.0,0.0,-33.58023342162046,0.0,0.0,0.0
20120521,-80.57917847529316,0.0,0.0,0.0,-31.855683171843744,0.0,0.0,0.0
20120522,-79.64272846147611,0.0,0.0,0.0,-30.093855518166112,0.0,0.0,0.0
20120523,-77.50451235126584,0.0,0.0,0.0,-28.58252782342202,0.0,0.0,0.0
20120524,-74.78970576786307,0.0,0.0,0.0,-27.31608986848365,0.0,0.0,0.0
20120525,-71.73930940588426,0.0,0.0,0.0,-26.12500457140831,0.0,0.0,0.0
20120528,-68.74646020527838,0.0,0.0,0.0,-24.854704431414344,0.0,0.0,0.0
20120529,-64.3383848427417,0.0,0.0,0.0,-24.412607909900164,0.0,0.0,0.0
20120530,-59.904635586243124,0.0,0.0,0.0,-23.768097987357436,0.0,0.0,0.0
20120531,-54.934732392621335,0.0,0.0,0.0,-22.99648405933738,0.0,0.0,0.0
20120601,-51.29863123304723,0.0,0.0,0.0,-22.223414026568495,0.0,0.0,0.0
20120604,-47.38564183873197,0.0,0.0,0.0,-21.35175994413884,0.0,0.0,0.0
20120605,-43.73586664209512,0.0,0.0,0.0,-20.349466191290247,0.0,0.0,0.0
20120606,-39.91031008511422,0.0,0.0,0.0,-19.39612313725006,0.0,0.0,0.0
20120607,-36.4442618925194,0.0,0.0,0.0,-18.273454246381327,0.0,0.0,0.0
20120608,-33.05329875782746,0.0,0.0,0.0,-17.186968755355185,0.0,0.0,0.0
20120611,-29.82463055596907,0.0,0.0,0.0,-16.154726876869137,0.0,0.0,0.0
20120612,-27.316179928528822,0.0,0.0,0.0,-15.46776653341315,0.0,0.0,0.0
20120613,-25.20097423134546,0.0,0.0,0.0,-14.813080732376502,0.0,0.0,0.0
20120614,-23.25658882721668,0.0,0.0,0.0,-14.311981781097236,0.0,0.0,0.0
20120615,-21.47856427728867,0.0,0.0,0.0,-13.950779117430635,0.0,0.0,0.0
20120618,-19.677017975211818,0.0,0.0,0.0,-13.584126431269665,0.0,0.0,0.0
20120619,-17.952549277820488,0.0,0.0,0.0,-13.462979254432419,0.0,0.0,0.0
20120620,-16.46843346662429,0.0,0.0,0.0,-13.291732360103417,0.0,0.0,0.0
20120621,-15.046876677189921,0.0,0.0,0.0,-13.044421100530524,0.0,0.0,0.0
20120625,-13.610342828714497,0.0,0.0,0.0,-12.739486967576148,0.0,0.0,0.0
20120626,-12.159496652762176,0.0,0.0,0.0,-12.440398091219484,0.0,0.0,0.0
20120627,-10.894759082280109,0.0,0.0,0.0,-12.03119321339763,0.0,0.0,0.0
20120628,-9.695942825268911,0.0,0.0,0.0,-11.746250987767876,0.0,0.0,0.0
20120629,-8.447647029286067,0.0,0.0,0.0,-11.439076232250754,0.0,0.0,0.0
20120702,-7.222531257511933,0.0,0.0,0.0,-11.051533706148373,0.0,0.0,0.0
20120703,-6.1697875923966565,0.0,0.0,0.0,-10.447333200991418,0.0,0.0,0.0
20120704,-5.209451824801774,0.0,0.0,0.0,-9.780914118039025,0.0,0.0,0.0
20120705,-4.228764412507503,0.0,0.0,0.0,-8.912825294457411,0.0,0.0,0.0
20120706,-3.0949915300257334,0.0,0.0,0.0,-7.854247729743233,0.0,0.0,0.0
20120709,-1.9098509406631734,0.0,0.0,0.0,-6.590538972351972,0.0,0.0,0.0
20120710,-0.845682672273813,0.0,0.0,0.0,-5.108252328387015,0.0,0.0,0.0
20120711,-0.0008695360003711271,0.0,0.0,0.0,-3.3405457510072005,0.0,0.0,0.0
20120712,0.6848472552726624,0.0,0.0,0.0,-1.2217464248099257,0.0,0.0,0.0
20120713,1.0999258530310356,0.0,0.0,0.0,1.1734850358509998,0.0,0.0,0.0
20120716,1.4351835687932892,0.0,0.0,0.0,3.952168375181231,0.0,0.0,0.0
20120717,1.555548512758787,0.0,0.0,0.0,6.416779103392646,0.0,0.0,0.0
20120718,1.2860954615343614,0.0,0.0,0.0,8.772171225896711,0.0,0.0,0.0
20120719,0.5988963779837475,0.0,0.0,0.0,10.917217637968779,0.0,0.0,0.0
20120720,-0.7218537770224519,0.0,0.0,0.0,12.814848019993152,0.0,0.0,0.0
20120723,-2.7408007446772653,0.0,0.0,0.0,14.114318853667065,0.0,0.0,0.0
20120724,-5.416657925234732,0.0,0.0,0.0,14.779241349819655,0.0,0.0,0.0
20120725,-8.356670406954743,0.0,0.0,0.0,15.022572166368704,0.0,0.0,0.0
20120726,-11.576955958869785,0.0,0.0,0.0,14.640825526955437,0.0,0.0,0.0
20120727,-14.910362467911153,0.0,0.0,0.0,13.860884593131411,0.0,0.0,0.0
20120730,-17.892773042612408,0.0,0.0,0.0,12.600739785954651,0.0,0.0,0.0
20120731,-20.602678407423856,0.0,0.0,0.0,11.257081648014289,0.0,0.0,0.0
20120801,-22.93516279298847,0.0,0.0,0.0,9.853449326317865,0.0,0.0,0.0
20120802,-24.94224856897741,0.0,0.0,0.0,8.380430971421898,0.0,0.0,0.0
20120803,-26.714991606028367,0.0,0.0,0.0,6.862623948429812,0.0,0.0,0.0
20120806,-28.052923574550725,0.0,0.0,0.0,5.6309910768718705,0.0,0.0,0.0
20120807,-28.652093341376794,0.0,0.0,0.0,4.791383998454942,0.0,0.0,0.0
20120808,-28.717439135467888,0.0,0.0,0.0,4.144256700678616,0.0,0.0,0.0
20120809,-28.260249652048604,0.0,0.0,0.0,3.8409240489440877,0.0,0.0,0.0
20120810,-27.2524099821301,0.0,0.0,0.0,3.8102172507417014,0.0,0.0,0.0
20120813,-26.24068725757883,0.0,0.0,0.0,3.930296532389979,0.0,0.0,0.0
20120814,-25.165954057220205,0.0,0.0,0.0,4.224177741319114,0.0,0.0,0.0
20120815,-24.075148619360377,0.0,0.0,0.0,4.477835483705011,0.0,0.0,0.0
20120816,-22.943887090709968,0.0,0.0,0.0,4.702573045790713,0.0,0.0,0.0
20120817,-21.590589768571437,0.0,0.0,0.0,4.878405246675949,0.0,0.0,0.0
20120820,-20.365129683270894,0.0,0.0,0.0,5.133859151950728,0.0,0.0,0.0
20120821,-19.393962900294966,0.0,0.0,0.0,5.519266823458971,0.0,0.0,0.0
20120822,-18.54750446028038,0.0,0.0,0.0,5.823714424372329,0.0,0.0,0.0
20120823,-17.862755159066992,0.0,0.0,0.0,6.144942645395437,0.0,0.0,0.0
20120824,-17.610826672170322,0.0,0.0,0.0,6.392716888121456,0.0,0.0,0.0
20120827,-18.093212162634163,0.0,0.0,0.0,6.546641755711666,0.0,0.0,0.0
20120828,-18.75149672311206,0.0,0.0,0.0,6.726824758261053,0.0,0.0,0.0
20120829,-19.613533503416914,0.0,0.0,0.0,6.8559092421036105,0.0,0.0,0.0
20120830,-21.164895126969764,0.0,0.0,0.0,6.846044730382749,0.0,0.0,0.0
20120831,-22.976879160575407,0.0,0.0,0.0,6.6616917483929345,0.0,0.0,0.0
20120903,-24.77026442583547,0.0,0.0,0.0,6.250299655628702,0.0,0.0,0.0
20120904,-26.369476791112906,0.0,0.0,0.0,5.5314764693916505,0.0,0.0,0.0
