trade_date,AD.SHF,AL.SHF,AO.SHF,CU.SHF,NI.SHF,PB.SHF,SN.SHF,ZN.SHF
20230814,0.0,-67.7929974186505,41.82490093655667,40.69805007232072,20.70797929921333,71.44687109944815,29.119434872161722,30.545746971144723
20230815,0.0,-65.52017255836418,41.70630238726832,40.725978885488956,20.792462237306115,71.80381108326422,28.901644081047124,30.55715314735348
20230816,0.0,-63.63436968841279,41.43792332020076,40.19984361982968,20.739298840061423,72.10040600219862,28.568964658033735,29.573278415897825
20230817,0.0,-62.09286392254786,42.944216494747124,39.671494325649654,21.052637545931372,72.57455237511769,28.546922555546146,28.74083420269972
20230818,0.0,-60.737496272588814,44.28126705421169,39.27131740407313,21.20038740388817,73.66124824154056,28.48444166166837,28.073813963399036
20230821,0.0,-59.49083336196144,44.97649651448059,38.90139699337445,21.363753849737485,74.22006427854562,28.04676523051664,27.40991202239909
20230822,0.0,-58.179626406466326,45.567021769289084,38.98314055237032,21.431619509374794,74.98749815377008,27.48302356799888,27.277845634134554
20230823,0.0,-57.164588268760454,45.540561086197556,38.932594557190576,21.67338629589345,76.26428332958758,26.999743996753608,27.246904761988002
20230824,0.0,-56.183801800107865,45.368653694300214,38.89525527121386,22.1165553250399,77.85003074765109,26.73770660398971,27.161963703161486
20230825,0.0,-55.41731172190241,45.095637875647775,38.86854554067253,22.52788511617884,79.1349553149936,26.54460246895534,26.980272958353964
20230828,0.0,-54.799189193403116,44.698204322065436,38.970061605000964,22.815859904620986,78.61744154275695,26.347627973133797,26.95985902163334
20230829,0.0,-54.88724479014252,45.43285039391879,39.91540715386701,22.975092606691927,75.27483500140569,26.57916631772777,27.098480319714835
20230830,0.0,-54.87087287394671,45.923056180358664,42.13934599656029,23.098783575252902,71.32765155634661,26.596631956246092,27.109326900034354
20230831,0.0,-54.3311281582269,47.0212175913037,44.51510081367961,23.66900793791978,68.11823759507539,26.546987914760585,27.28866942429369
20230901,0.0,-52.4170601256113,47.99439473605339,46.72104707343347,23.947518545982447,60.583752146563114,26.497130054592944,27.297768826162642
20230904,0.0,-49.46516614964124,46.722490474181136,48.42734533658128,24.501621172392866,53.7486220935625,26.4391566592456,27.32968405058092
20230905,0.0,-47.063044842526686,45.384554199307814,49.83713540214536,24.942288013988694,48.12757764182634,25.991213756769085,27.354461325551927
20230906,0.0,-45.02823760086738,44.07092882514635,50.74969441760029,25.30363264164139,43.44518804636956,25.60762255328367,27.31139767528738
20230907,0.0,-43.38859013500502,42.62725409441032,51.32964071302209,25.251108006684746,39.46814727233889,25.38870126763581,27.292980963738753
20230908,0.0,-41.76262812140977,40.71358429894623,51.68559032376269,25.177683961620385,36.20969229536211,25.132244112369428,27.491414436265895
20230911,0.0,-40.712127386054114,39.207006966518684,52.01196931902855,25.131237502143485,33.5793089166769,25.680919493174525,27.992993170980625
20230912,0.0,-40.15774487497249,37.92260559371897,52.75747707960811,24.64104333471124,31.371519065728684,26.03746118512151,28.304550220771862
